id,ds,y,irain,rain,itemp,temp,iwb,wetb,dewpt,vappr,rhum,msl,iwdsp,wdsp,iwddir,wddir,ww,w,sun,vis,clht,clamt,20223,GL1,1255,1405,1404,1403,GL2,1271,1253,1401,GL3,1283,1258,1256,weekday,weekend,lat,long,holiday,pred
000000001256A,2021-12-14 11:00:00,1943,2,0.0,0,8.3,0,7.9,7.5,10.3,94,1024.9,2,9,2,190,60,62,0.0,12000,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,479.3284306347265
000000001256A,2021-12-14 12:00:00,1978,0,0.2,0,8.4,0,8.2,8.0,10.7,97,1024.7,2,9,2,220,21,65,0.3,4000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 13:00:00,2075,2,0.0,0,8.9,0,8.5,8.1,10.8,95,1024.3,2,10,2,210,21,65,0.0,12000,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 14:00:00,1928,2,0.0,0,8.8,0,8.3,7.8,10.5,93,1024.0,2,10,2,230,58,52,0.0,9000,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 15:00:00,2147,2,0.0,0,8.9,0,8.4,7.8,10.6,93,1023.8,2,12,2,230,21,65,0.0,12000,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 16:00:00,2629,2,0.0,0,8.8,0,8.4,7.9,10.7,95,1024.1,2,10,2,230,20,52,0.0,15000,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 17:00:00,2647,2,0.0,0,8.8,0,8.6,8.4,11.0,97,1024.0,2,9,2,210,50,52,0.0,8000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 18:00:00,1999,2,0.0,0,8.9,0,8.7,8.4,11.1,97,1024.2,2,10,2,210,58,64,0.0,2500,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 19:00:00,1482,0,0.1,0,8.4,0,8.2,7.9,10.7,97,1024.3,2,10,2,210,21,65,0.0,20000,18,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 20:00:00,830,2,0.0,0,8.8,0,8.6,8.4,11.0,97,1024.5,2,8,2,210,21,65,0.0,25000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 21:00:00,644,2,0.0,0,8.9,0,8.2,7.4,10.3,90,1024.6,2,12,2,210,50,52,0.0,20000,20,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 22:00:00,381,2,0.0,0,8.8,0,8.3,7.8,10.5,93,1024.8,2,8,2,210,50,51,0.0,20000,20,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-14 23:00:00,257,2,0.0,0,9.3,0,9.2,9.0,11.5,99,1025.0,2,7,2,210,20,51,0.0,20000,17,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 00:00:00,116,2,0.0,0,9.5,0,9.2,8.8,11.4,96,1025.2,2,9,2,210,20,65,0.0,20000,20,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 01:00:00,72,0,0.2,0,9.8,0,9.5,9.2,11.6,96,1025.0,2,12,2,210,52,52,0.0,15000,15,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 02:00:00,63,2,0.0,0,9.4,0,9.1,8.8,11.3,96,1025.3,2,9,2,210,20,52,0.0,15000,25,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 03:00:00,63,0,0.2,0,9.8,0,9.6,9.4,11.8,97,1025.3,2,10,2,200,58,65,0.0,15000,25,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 04:00:00,124,0,0.1,0,9.6,0,9.4,9.2,11.6,97,1025.5,2,9,2,210,21,65,0.0,15000,20,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 05:00:00,453,0,0.1,0,9.6,0,9.4,9.1,11.6,97,1025.5,2,9,2,210,50,52,0.0,15000,18,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 06:00:00,1659,2,0.0,0,9.5,0,9.3,9.1,11.5,97,1025.7,2,10,2,230,50,65,0.0,7000,18,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 07:00:00,2583,0,0.1,0,9.3,0,9.1,8.9,11.4,97,1026.0,2,9,2,210,20,52,0.0,15000,18,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 08:00:00,2602,0,0.1,0,9.5,0,9.4,9.2,11.7,99,1026.6,2,8,2,210,50,54,0.0,700,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 09:00:00,2514,0,0.2,0,9.6,0,9.5,9.4,11.8,99,1026.8,2,9,2,210,28,65,0.0,3500,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,476.3199348070973
000000001256A,2021-12-15 10:00:00,2141,0,0.1,0,9.7,0,9.6,9.5,11.9,99,1027.6,2,10,2,210,20,52,0.0,1500,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 11:00:00,2056,0,0.4,0,10.1,0,10.0,9.8,12.2,99,1028.2,2,10,2,210,58,65,0.1,1000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 12:00:00,1985,0,0.1,0,10.4,0,10.1,9.8,12.1,96,1028.5,2,9,2,210,58,64,0.0,1000,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 13:00:00,2182,0,0.2,0,10.5,0,10.1,9.7,12.0,95,1028.4,2,7,2,210,21,65,0.0,5000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 14:00:00,2052,0,0.1,0,10.4,0,10.0,9.6,12.0,95,1028.3,2,8,2,210,21,65,0.0,6000,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 15:00:00,2280,2,0.0,0,10.4,0,10.0,9.6,12.0,95,1028.4,2,6,2,200,58,65,0.0,8000,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 16:00:00,2407,0,0.2,0,9.8,0,9.3,8.8,11.3,93,1028.8,2,8,2,210,21,65,0.0,20000,28,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 17:00:00,2671,2,0.0,0,9.8,0,9.6,9.3,11.8,97,1029.6,2,7,2,210,50,52,0.0,12000,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 18:00:00,2155,2,0.0,0,10.1,0,10.0,9.8,12.2,99,1030.1,2,6,2,210,20,65,0.0,6000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 19:00:00,1635,0,0.0,0,10.1,0,10.0,9.8,12.2,99,1030.6,2,7,2,200,10,22,0.0,5000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 20:00:00,912,0,0.1,0,9.9,0,9.7,9.5,11.9,97,1031.1,2,7,2,200,20,52,0.0,7000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 21:00:00,622,0,0.0,0,10.0,0,9.8,9.6,11.9,97,1031.5,2,6,2,190,10,52,0.0,5000,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 22:00:00,401,0,0.0,0,9.8,0,9.6,9.4,11.8,97,1031.9,2,7,2,190,10,22,0.0,7000,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-15 23:00:00,204,2,0.0,0,9.6,0,9.4,9.2,11.6,97,1032.3,2,7,2,200,20,52,0.0,9000,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 00:00:00,134,0,0.0,0,9.4,0,9.1,8.8,11.3,96,1032.7,2,6,2,190,2,52,0.0,18000,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 01:00:00,60,0,0.0,0,9.4,0,9.1,8.8,11.3,96,1032.9,2,7,2,180,2,11,0.0,20000,28,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 02:00:00,75,0,0.0,0,9.1,0,8.9,8.6,11.2,97,1033.2,2,6,2,180,2,11,0.0,20000,28,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 03:00:00,70,0,0.0,0,8.9,0,8.3,7.6,10.5,92,1033.4,2,4,2,180,2,11,0.0,20000,26,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 04:00:00,155,0,0.0,0,8.9,0,8.3,7.7,10.5,92,1033.8,2,3,2,150,2,11,0.0,25000,24,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 05:00:00,432,0,0.0,0,8.9,0,8.3,7.6,10.5,92,1034.0,2,4,2,160,2,11,0.0,30000,23,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 06:00:00,1697,0,0.0,0,8.9,0,8.2,7.5,10.3,90,1034.4,2,5,2,160,2,11,0.0,30000,22,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 07:00:00,2609,0,0.0,0,8.6,0,7.7,6.7,9.8,88,1034.8,2,5,2,160,2,11,0.0,30000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,430.5543165718168
000000001256A,2021-12-16 08:00:00,2580,0,0.0,0,8.7,0,7.8,6.7,9.9,88,1035.2,2,4,2,160,2,11,0.0,30000,17,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 09:00:00,2344,0,0.0,0,8.6,0,7.5,6.2,9.5,85,1035.8,2,5,2,130,2,11,0.0,40000,18,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 10:00:00,2254,0,0.0,0,8.8,0,7.7,6.4,9.6,85,1036.4,2,5,2,140,2,11,0.0,45000,17,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 11:00:00,2098,0,0.0,0,8.9,0,7.5,5.9,9.2,81,1037.0,2,6,2,140,2,11,0.0,45000,18,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 12:00:00,2021,0,0.0,0,9.3,0,8.0,6.5,9.7,83,1036.8,2,6,2,140,2,11,0.0,45000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 13:00:00,2110,0,0.0,0,9.3,0,8.2,7.0,10.0,85,1036.7,2,8,2,140,2,11,0.0,45000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 14:00:00,2016,0,0.0,0,9.4,0,8.1,6.7,9.8,83,1036.5,2,7,2,140,2,11,0.0,50000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 15:00:00,2209,0,0.0,0,9.5,0,8.1,6.6,9.7,82,1036.4,2,7,2,140,2,11,0.0,50000,18,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 16:00:00,2675,0,0.0,0,9.3,0,8.0,6.4,9.7,83,1036.7,2,8,2,140,2,11,0.0,45000,17,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 17:00:00,2617,0,0.0,0,9.1,0,8.1,7.0,10.0,87,1037.1,2,8,2,140,2,11,0.0,40000,16,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 18:00:00,2333,0,0.0,0,9.0,0,8.1,7.1,10.1,88,1037.6,2,8,2,140,2,11,0.0,40000,16,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 19:00:00,1791,0,0.0,0,9.0,0,8.0,6.9,9.9,86,1037.8,2,8,2,140,2,11,0.0,40000,15,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 20:00:00,987,0,0.0,0,9.1,0,8.1,7.0,10.0,87,1038.1,2,9,2,140,2,11,0.0,35000,15,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 21:00:00,654,0,0.0,0,9.1,0,7.9,6.6,9.7,84,1038.2,2,11,2,140,2,11,0.0,35000,15,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 22:00:00,380,0,0.0,0,9.1,0,8.0,6.8,9.8,85,1038.4,2,8,2,140,2,11,0.0,35000,14,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-16 23:00:00,253,0,0.0,0,8.9,0,8.1,7.2,10.2,89,1038.6,2,8,2,140,2,11,0.0,35000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-17 00:00:00,147,0,0.0,0,8.9,0,8.0,7.0,10.0,88,1038.7,2,8,2,140,2,11,0.0,35000,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-17 01:00:00,60,0,0.0,0,8.9,0,7.9,6.8,9.8,86,1038.5,2,9,2,140,2,11,0.0,35000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-17 02:00:00,84,0,0.0,0,8.8,0,7.6,6.3,9.5,84,1038.4,2,7,2,140,2,11,0.0,35000,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-17 03:00:00,71,0,0.0,0,8.8,0,7.6,6.3,9.5,84,1038.6,2,10,2,120,2,11,0.0,35000,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-17 04:00:00,139,0,0.0,0,8.7,0,7.7,6.5,9.7,86,1038.5,2,9,2,120,2,11,0.0,35000,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-17 05:00:00,403,0,0.0,0,8.6,0,7.5,6.1,9.5,85,1038.5,2,10,2,120,2,11,0.0,35000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,327.41889341974695
000000001256A,2021-12-17 06:00:00,1620,0,0.0,0,8.5,0,7.4,6.2,9.4,85,1038.4,2,10,2,120,2,11,0.0,35000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 07:00:00,2472,0,0.0,0,8.5,0,7.5,6.3,9.6,86,1038.5,2,9,2,110,2,11,0.0,30000,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 08:00:00,2467,0,0.0,0,8.4,0,7.4,6.3,9.5,86,1038.6,2,9,2,120,2,11,0.0,30000,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 09:00:00,2395,0,0.0,0,8.3,0,7.3,6.0,9.4,86,1038.6,2,10,2,110,2,11,0.0,25000,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 10:00:00,2152,0,0.0,0,8.3,0,7.1,5.7,9.1,83,1039.0,2,10,2,110,2,11,0.0,25000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 11:00:00,2100,0,0.0,0,8.5,0,7.4,6.2,9.4,85,1039.2,2,10,2,120,2,11,0.0,20000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 12:00:00,2078,0,0.0,0,8.5,0,7.3,5.8,9.3,84,1039.1,2,10,2,110,2,11,0.0,25000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 13:00:00,2474,0,0.0,0,8.3,0,7.2,5.8,9.3,85,1038.9,2,10,2,100,2,11,0.0,30000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 14:00:00,2453,0,0.0,0,8.2,0,7.1,5.7,9.2,85,1038.4,2,10,2,120,2,11,0.0,25000,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 15:00:00,2678,0,0.0,0,8.2,0,7.1,5.8,9.2,85,1038.0,2,10,2,120,2,11,0.0,25000,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 16:00:00,2536,0,0.0,0,8.2,0,7.2,6.1,9.4,86,1037.9,2,9,2,110,2,11,0.0,20000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 17:00:00,2302,0,0.0,0,7.9,0,6.9,5.6,9.1,86,1037.9,2,11,2,100,2,11,0.0,20000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 18:00:00,2122,0,0.0,0,7.8,0,6.7,5.4,8.9,84,1038.2,2,11,2,90,2,11,0.0,20000,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 19:00:00,1649,0,0.0,0,7.6,0,6.6,5.4,8.9,86,1038.2,2,10,2,100,2,11,0.0,20000,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 20:00:00,1022,0,0.0,0,7.6,0,6.5,5.2,8.8,84,1037.9,2,12,2,100,2,11,0.0,20000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 21:00:00,700,0,0.0,0,7.6,0,6.5,5.1,8.8,84,1037.9,2,12,2,100,2,11,0.0,20000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 22:00:00,485,0,0.0,0,7.6,0,6.4,4.9,8.6,83,1037.8,2,11,2,100,2,11,0.0,20000,14,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-17 23:00:00,299,0,0.0,0,7.4,0,6.4,5.2,8.8,86,1037.6,2,11,2,100,2,11,0.0,20000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-18 00:00:00,188,0,0.0,0,7.2,0,6.2,4.9,8.7,85,1037.3,2,11,2,100,2,11,0.0,20000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-18 01:00:00,159,0,0.0,0,7.1,0,6.0,4.5,8.5,84,1037.1,2,10,2,90,2,11,0.0,20000,14,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-18 02:00:00,106,0,0.0,0,6.9,0,5.9,4.5,8.5,85,1036.7,2,11,2,80,2,11,0.0,20000,14,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-18 03:00:00,109,0,0.0,0,6.9,0,5.9,4.5,8.5,85,1036.7,2,10,2,100,2,11,0.0,20000,14,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,260.42574330713876
000000001256A,2021-12-18 04:00:00,131,0,0.0,0,7.2,0,6.2,5.0,8.7,85,1036.3,2,11,2,100,2,11,0.0,20000,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 05:00:00,224,0,0.0,0,7.6,0,6.7,5.6,9.1,87,1035.9,2,10,2,100,2,11,0.0,20000,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 06:00:00,473,0,0.0,0,7.3,0,6.8,6.1,9.5,93,1035.8,2,10,2,80,2,11,0.0,20000,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 07:00:00,787,2,0.0,0,7.5,0,7.0,6.4,9.6,93,1035.7,2,11,2,100,21,62,0.0,20000,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 08:00:00,1115,0,0.0,0,7.6,0,7.1,6.4,9.7,93,1036.0,2,12,2,90,2,11,0.0,18000,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 09:00:00,1712,0,0.0,0,7.7,0,6.9,5.9,9.3,89,1036.2,2,11,2,100,2,62,0.0,25000,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 10:00:00,1857,0,0.0,0,7.9,0,7.0,6.0,9.3,87,1036.2,2,11,2,80,2,11,0.0,25000,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 11:00:00,2140,0,0.0,0,8.1,0,7.1,6.0,9.3,86,1036.5,2,12,2,100,2,11,0.0,25000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 12:00:00,2409,0,0.0,0,7.8,0,6.9,5.8,9.2,87,1036.2,2,12,2,70,2,62,0.0,25000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 13:00:00,2497,0,0.0,0,8.1,0,7.3,6.4,9.6,89,1035.6,2,12,2,80,2,11,0.0,25000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 14:00:00,2335,0,0.0,0,8.3,0,7.4,6.3,9.6,87,1035.2,2,13,2,100,2,11,0.0,25000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 15:00:00,2232,0,0.0,0,8.0,0,7.2,6.2,9.5,89,1035.0,2,13,2,80,2,11,0.0,25000,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 16:00:00,1878,0,0.0,0,7.7,0,7.0,6.2,9.5,90,1035.0,2,14,2,80,2,11,0.0,25000,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 17:00:00,1754,0,0.0,0,7.9,0,7.3,6.5,9.7,91,1035.1,2,14,2,80,2,11,0.0,20000,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 18:00:00,1392,0,0.0,0,8.0,0,7.2,6.3,9.5,89,1035.1,2,13,2,100,2,11,0.0,20000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 19:00:00,1121,0,0.0,0,8.1,0,7.4,6.6,9.7,90,1035.4,2,13,2,100,2,11,0.0,20000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
000000001256A,2021-12-18 20:00:00,675,0,0.0,0,8.2,0,7.6,6.8,10.0,92,1035.4,2,11,2,100,2,11,0.0,20000,20,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,51.88825,-8.39061,0,356.70456423779035
